time,active_energy_import_diff,active_energy_export_diff,reactive_energy_import_diff,reactive_energy_export_diff,apparent_energy_import_diff,apparent_energy_export_diff
2024-10-10T00:19:40.1540001Z,2895,0,0,464,5443,0
2024-10-10T00:29:35.509Z,2946,0,0,472,5569,0
2024-10-10T00:39:35.038Z,2970,0,0,494,5582,0
2024-10-10T00:59:37.437Z,5977,0,0,988,11252,0
2024-10-10T01:09:34.908Z,2992,0,0,500,5644,0
2024-10-10T01:19:31.3770002Z,2996,0,0,506,5654,0
2024-10-10T01:39:39.3499999Z,5994,0,0,1016,11301,0
2024-10-10T01:49:39.381Z,2998,0,0,506,5684,0
2024-10-10T01:59:32.237Z,2998,0,0,490,5703,0
2024-10-10T02:19:42.712Z,6004,0,0,1030,11324,0
2024-10-10T02:29:33.065Z,2997,0,0,509,5615,0
2024-10-10T02:59:37.558Z,8986,0,0,1482,16972,0
2024-10-10T03:09:43.5309998Z,2992,0,0,511,5629,0
2024-10-10T03:19:41.06Z,3022,0,0,487,5642,0
2024-10-10T03:39:33.978Z,8470,0,0,2502,13526,0
2024-10-10T03:49:41.6180001Z,3062,0,0,494,5701,0
2024-10-10T03:59:41.379Z,3042,0,0,479,5670,0
2024-10-10T04:19:38.3829998Z,6078,0,0,955,11235,0
2024-10-10T04:29:39.6949998Z,3039,0,0,473,5588,0
2024-10-10T04:39:37.228Z,3042,0,0,471,5650,0
2024-10-10T04:59:36.1930002Z,6078,0,1,936,11216,0
2024-10-10T05:00:54.0820001Z,400,0,0,59,746,0
2024-10-10T05:09:42.4949998Z,2636,0,0,399,4862,0
2024-10-10T05:19:42.4330002Z,3036,0,0,471,5584,0
2024-10-10T05:29:40.346Z,3033,0,0,469,5579,0
2024-10-10T05:39:31.442Z,3032,0,0,466,5585,0
2024-10-10T05:49:41.783Z,3031,0,0,462,5585,0
2024-10-10T05:59:37.7149998Z,3031,0,0,448,5612,0
2024-10-10T06:19:37.573Z,6061,0,0,919,11238,0
2024-10-10T06:39:35.1530002Z,6056,0,1,941,11275,0
2024-10-10T06:49:35.077Z,3027,0,0,473,5633,0
2024-10-10T07:09:39.093Z,6058,0,0,960,11248,0
2024-10-10T07:19:38.113Z,3021,0,0,482,5606,0
2024-10-10T07:29:38.553Z,3026,0,0,487,5587,0
2024-10-10T07:49:36.036Z,6052,0,0,976,11189,0
2024-10-10T07:59:39.059Z,3027,0,0,490,5615,0
2024-10-10T08:09:38.588Z,3027,0,0,485,5661,0
2024-10-10T08:19:44.074Z,3030,0,0,482,5665,0
2024-10-10T08:29:33.4900001Z,3029,0,0,469,5679,0
2024-10-10T08:49:38.021Z,6069,0,1,932,11236,0
2024-10-10T08:59:36.5220001Z,2968,0,1,471,5508,0
2024-10-10T09:09:38.064Z,2952,0,0,483,5491,0
2024-10-10T09:19:39.548Z,1518,0,0,446,2991,0
2024-10-10T09:29:41.027Z,80,0,0,405,439,0
2024-10-10T09:39:42.129Z,80,0,0,407,443,0
2024-10-10T09:59:37.982Z,162,0,0,821,890,0
2024-10-10T10:09:42.487Z,81,0,0,417,447,0
2024-10-10T10:19:34.8410002Z,81,0,0,412,443,0
2024-10-10T10:29:39.837Z,80,0,0,407,437,0
2024-10-10T10:39:31.04Z,81,0,0,409,437,0
2024-10-10T10:49:33.839Z,80,0,0,410,438,0
2024-10-10T10:59:36.4260001Z,81,0,0,412,439,0
2024-10-10T11:19:33.544Z,163,0,0,833,889,0
2024-10-10T11:29:31.2820001Z,82,0,0,419,446,0
2024-10-10T11:49:38.8770002Z,161,0,0,820,880,0
2024-10-10T12:19:42.769Z,243,0,0,1236,1324,0
2024-10-10T12:39:31.2219999Z,161,0,0,824,885,0
2024-10-10T12:49:35.18Z,81,0,0,413,443,0
2024-10-10T12:59:37.147Z,82,0,0,415,445,0
2024-10-10T13:01:01.926Z,12,0,0,60,65,0
2024-10-10T13:19:41.903Z,150,0,0,769,824,0
2024-10-10T13:39:43.3469998Z,163,0,0,828,888,0
2024-10-10T13:49:34.409Z,81,0,0,414,445,0
2024-10-10T14:19:43.28Z,244,0,0,1250,1342,0
2024-10-10T14:29:40.764Z,82,0,0,418,447,0
2024-10-10T14:39:40.3429998Z,82,0,0,419,450,0
2024-10-10T14:49:36.319Z,81,0,0,415,447,0
2024-10-10T14:59:33.3069998Z,81,0,0,411,444,0
2024-10-10T15:09:41.317Z,81,0,0,411,444,0
2024-10-10T15:19:33.668Z,81,0,0,411,446,0
2024-10-10T15:39:41.172Z,162,0,0,826,894,0
2024-10-10T15:49:42.104Z,81,0,0,413,449,0
2024-10-10T15:59:32.7650002Z,81,0,0,416,450,0
2024-10-10T16:19:40.169Z,163,0,0,833,904,0
2024-10-10T16:29:38.225Z,82,0,0,418,453,0
2024-10-10T16:39:40.187Z,82,0,0,419,454,0
2024-10-10T16:59:38.171Z,164,0,0,841,910,0
2024-10-10T17:09:38.595Z,82,0,0,421,457,0
2024-10-10T17:19:36.62Z,81,0,0,421,455,0
2024-10-10T17:49:36.121Z,244,0,0,1242,1350,0
2024-10-10T18:19:42.052Z,243,0,0,1239,1350,0
2024-10-10T18:29:35.991Z,81,0,0,413,450,0
2024-10-10T18:59:38.543Z,244,0,0,1243,1354,0
2024-10-10T19:09:42.621Z,81,0,0,417,454,0
2024-10-10T19:19:43.893Z,82,0,0,418,454,0
2024-10-10T19:29:39.957Z,81,0,0,417,455,0
2024-10-10T19:39:42.576Z,82,0,0,419,457,0
2024-10-10T19:49:36.868Z,82,0,0,420,457,0
2024-10-10T19:59:42.825Z,81,0,0,420,457,0
2024-10-10T20:19:35.6370002Z,164,0,0,841,918,0
2024-10-10T20:39:40.3770002Z,163,0,0,835,908,0
2024-10-10T20:59:39.744Z,162,0,0,822,895,0
2024-10-10T21:00:59.887Z,11,0,0,59,65,0
2024-10-10T21:19:40.757Z,150,0,0,763,831,0
2024-10-10T21:49:34.68Z,242,0,0,1225,1332,0
2024-10-10T22:09:30.7739999Z,162,0,0,829,901,0
2024-10-10T22:19:34.661Z,81,0,0,412,447,0
2024-10-10T22:39:40.775Z,161,0,0,822,889,0
2024-10-10T22:49:41.6779999Z,81,0,0,409,442,0
2024-10-10T22:59:41.192Z,80,0,0,408,442,0
2024-10-10T23:19:31.1730002Z,161,0,0,817,885,0
2024-10-10T23:29:38.9890002Z,81,0,0,415,448,0
2024-10-10T23:39:31.607Z,81,0,0,414,448,0
2024-10-10T23:59:34.523Z,4009,0,16,886,7643,0
2024-10-11T00:09:38.396Z,2925,0,7,449,5382,0
2024-10-11T00:39:38.4530002Z,8739,0,1,1302,16234,0
2024-10-11T00:49:34.456Z,2907,0,0,445,5414,0
2024-10-11T00:59:34.444Z,2905,0,0,444,5390,0
2024-10-11T01:09:38.284Z,2947,0,0,467,5505,0
2024-10-11T01:19:33.362Z,3006,0,0,484,5586,0
2024-10-11T01:29:40.288Z,3027,0,0,475,5639,0
2024-10-11T01:39:39.323Z,3038,0,0,466,5642,0
2024-10-11T01:59:38.759Z,6094,0,0,923,11357,0
2024-10-11T02:09:34.289Z,3060,0,0,481,5682,0
2024-10-11T02:19:39.609Z,3045,0,0,470,5679,0
2024-10-11T02:39:35.717Z,6056,0,0,930,11222,0
2024-10-11T02:49:41.1930002Z,3018,0,0,475,5587,0
2024-10-11T02:59:42.74Z,3014,0,0,464,5602,0
2024-10-11T03:09:38.64Z,3011,0,0,459,5612,0
2024-10-11T03:19:39.09Z,3013,0,0,480,5600,0
2024-10-11T03:29:40.559Z,3013,0,0,480,5596,0
2024-10-11T03:39:43.0610002Z,3005,0,0,484,5581,0
2024-10-11T03:59:40.609Z,5988,0,0,948,11171,0
2024-10-11T04:09:34.468Z,2993,0,0,459,5598,0
2024-10-11T04:19:40.607Z,2992,0,0,458,5578,0
2024-10-11T04:39:35.573Z,5983,0,1,883,11052,0
2024-10-11T04:49:43.008Z,2989,0,0,440,5502,0
2024-10-11T04:59:31.951Z,2986,0,0,429,5528,0
2024-10-11T05:01:43.741Z,602,0,0,87,1113,0
2024-10-11T05:09:37.2420001Z,2385,0,0,348,4402,0
2024-10-11T05:29:39.609Z,5972,0,1,886,11065,0
2024-10-11T05:39:32.069Z,2983,0,0,438,5526,0
2024-10-11T05:59:36.078Z,5963,0,0,884,11024,0
2024-10-11T06:19:34.093Z,5968,0,0,910,11154,0
2024-10-11T06:29:37.884Z,2981,0,0,461,5578,0
2024-10-11T06:39:37.003Z,2980,0,0,466,5606,0
2024-10-11T06:49:32.0450002Z,2980,0,0,463,5611,0
2024-10-11T06:59:36.983Z,2979,0,0,463,5611,0
2024-10-11T07:09:41.435Z,2979,0,0,464,5602,0
2024-10-11T07:19:35.3970002Z,2977,0,0,473,5594,0
2024-10-11T07:49:34.797Z,8928,0,0,1417,16712,0
2024-10-11T08:09:43.314Z,5948,0,0,927,11167,0
2024-10-11T08:19:41.1730002Z,2976,0,0,459,5587,0
2024-10-11T08:49:33.373Z,8934,0,0,1415,16852,0
2024-10-11T08:59:39.724Z,2960,0,0,463,5623,0
2024-10-11T09:09:41.7709998Z,2928,0,0,458,5564,0
2024-10-11T09:29:40.645Z,5840,0,0,916,11031,0
2024-10-11T09:39:34.6740001Z,2916,0,0,466,5548,0
2024-10-11T09:49:37.682Z,2914,0,0,461,5558,0
2024-10-11T10:09:40.611Z,5803,0,0,909,11046,0
2024-10-11T10:19:43.588Z,1398,0,0,444,2817,0
2024-10-11T10:29:41.006Z,81,0,0,415,444,0
2024-10-11T10:49:32.0699999Z,161,0,0,817,872,0
2024-10-11T11:09:38.5339999Z,162,0,0,821,875,0
2024-10-11T11:29:35.467Z,163,0,0,831,889,0
2024-10-11T11:39:44.9949998Z,81,0,0,419,447,0
2024-10-11T11:49:40.02Z,81,0,0,413,444,0
2024-10-11T12:09:35.888Z,161,0,0,815,875,0
2024-10-11T12:19:33.926Z,80,0,0,405,432,0
2024-10-11T12:29:32.694Z,81,0,0,405,432,0
2024-10-11T12:49:35.833Z,160,0,0,808,860,0
2024-10-11T13:01:45.714Z,97,0,0,492,524,0
2024-10-11T13:09:39.573Z,63,0,0,317,338,0
2024-10-11T13:19:33.119Z,81,0,0,406,432,0
2024-10-11T13:39:36.557Z,160,0,0,813,865,0
2024-10-11T13:49:34.0539999Z,81,0,0,407,434,0
2024-10-11T13:59:39.499Z,81,0,0,409,435,0
2024-10-11T14:09:32.572Z,80,0,0,410,437,0
2024-10-11T14:19:42.5460001Z,81,0,0,410,437,0
2024-10-11T14:29:43.9700001Z,81,0,0,411,440,0
2024-10-11T14:39:32.5179999Z,81,0,0,411,440,0
2024-10-11T14:49:33.957Z,81,0,0,414,444,0
2024-10-11T14:59:33.972Z,82,0,0,416,446,0
2024-10-11T15:09:39.007Z,82,0,0,418,449,0
2024-10-11T15:19:40.3970002Z,81,0,0,416,450,0
2024-10-11T15:29:33.812Z,82,0,0,417,450,0
2024-10-11T15:39:35.984Z,81,0,0,416,449,0
2024-10-11T15:49:38.887Z,82,0,0,416,449,0
2024-10-11T15:59:34.853Z,82,0,0,419,453,0
2024-10-11T16:09:37.313Z,80,0,0,407,439,0
2024-10-11T16:19:37.779Z,81,0,0,408,440,0
2024-10-11T16:29:39.283Z,80,0,0,408,442,0
2024-10-11T16:39:38.923Z,81,0,0,408,443,0
2024-10-11T16:49:38.34Z,80,0,0,410,444,0
2024-10-11T16:59:44.789Z,81,0,0,410,444,0
2024-10-11T17:09:43.627Z,81,0,0,410,444,0
2024-10-11T17:19:41.191Z,81,0,0,411,445,0
2024-10-11T17:39:38.295Z,162,0,0,822,888,0
2024-10-11T17:49:36.252Z,81,0,0,413,446,0
2024-10-11T17:59:41.1259999Z,81,0,0,413,447,0
2024-10-11T18:19:42.6459999Z,162,0,0,825,893,0
2024-10-11T18:29:38.5780001Z,81,0,0,412,445,0
2024-10-11T18:39:38.2139999Z,81,0,0,413,447,0
2024-10-11T18:49:39.148Z,81,0,0,414,447,0
2024-10-11T18:59:34.7Z,82,0,0,414,449,0
2024-10-11T19:09:33.68Z,81,0,0,415,448,0
2024-10-11T19:19:38.626Z,81,0,0,416,450,0
2024-10-11T19:29:31.9419999Z,82,0,0,416,450,0
2024-10-11T19:39:41.612Z,81,0,0,418,451,0
2024-10-11T19:49:37.654Z,82,0,0,417,451,0
2024-10-11T19:59:37.503Z,82,0,0,420,454,0
2024-10-11T20:09:31.485Z,82,0,0,420,454,0
2024-10-11T20:19:35.038Z,82,0,0,420,456,0
2024-10-11T20:29:34.909Z,82,0,0,421,455,0
2024-10-11T20:39:41.04Z,81,0,0,421,456,0
2024-10-11T20:49:38.56Z,82,0,0,417,452,0
2024-10-11T20:59:38.4619999Z,81,0,0,410,444,0
2024-10-11T21:01:43.097Z,16,0,0,84,91,0
2024-10-11T21:09:37.461Z,64,0,0,326,352,0
2024-10-11T21:29:36.8629998Z,161,0,0,817,886,0
2024-10-11T21:39:42.904Z,81,0,0,409,443,0
2024-10-11T21:49:43.839Z,81,0,0,408,444,0
2024-10-11T22:09:42.924Z,160,0,0,816,883,0
2024-10-11T22:19:39.435Z,81,0,0,408,441,0
2024-10-11T22:29:41.323Z,81,0,0,407,440,0
2024-10-11T22:59:39.861Z,241,0,0,1223,1321,0
2024-10-11T23:09:37.361Z,80,0,0,407,439,0
2024-10-11T23:19:32.252Z,80,0,0,405,434,0
2024-10-11T23:29:41.348Z,80,0,0,405,434,0
2024-10-11T23:39:41.3819999Z,80,0,0,404,433,0
2024-10-11T23:49:36.8629998Z,81,0,0,404,434,0
2024-10-12T00:09:36.892Z,160,0,0,813,872,0
2024-10-12T00:19:43.77Z,81,0,0,412,443,0
2024-10-12T00:29:33.239Z,81,0,0,410,442,0
2024-10-12T00:49:36.407Z,160,0,0,813,873,0
2024-10-12T01:09:39.302Z,161,0,0,815,874,0
2024-10-12T01:19:34.8180001Z,80,0,0,410,440,0
2024-10-12T01:29:39.714Z,82,0,0,412,443,0
2024-10-12T01:39:35.794Z,81,0,0,412,442,0
2024-10-12T01:49:35.817Z,80,0,0,412,442,0
2024-10-12T01:59:39.5099999Z,81,0,0,409,441,0
2024-10-12T02:09:33.7780001Z,80,0,0,408,439,0
2024-10-12T02:19:38.189Z,80,0,0,406,436,0
2024-10-12T02:29:39.147Z,80,0,0,405,434,0
2024-10-12T02:49:32.191Z,160,0,0,806,862,0
2024-10-12T02:59:41.683Z,81,0,0,412,440,0
2024-10-12T03:09:34.649Z,81,0,0,409,438,0
2024-10-12T03:19:38.5669998Z,80,0,0,409,437,0
2024-10-12T03:29:42.1789998Z,80,0,0,408,437,0
2024-10-12T03:39:34.591Z,81,0,0,407,435,0
2024-10-12T04:09:37.009Z,240,0,0,1219,1302,0
2024-10-12T04:19:36.542Z,80,0,0,406,434,0
2024-10-12T04:29:34.459Z,80,0,0,406,435,0
2024-10-12T04:39:40.074Z,80,0,0,408,436,0
2024-10-12T04:49:36.982Z,81,0,0,407,437,0
2024-10-12T04:59:36.055Z,80,0,0,410,437,0
2024-10-12T05:01:44.537Z,17,0,0,87,93,0
2024-10-12T05:19:34.417Z,144,0,0,738,787,0
2024-10-12T05:29:31.787Z,81,0,0,413,439,0
2024-10-12T05:39:30.372Z,81,0,0,412,441,0
2024-10-12T05:49:43.346Z,80,0,0,411,440,0
2024-10-12T05:59:32.277Z,80,0,0,412,442,0
2024-10-12T06:09:40.656Z,81,0,0,409,437,0
2024-10-12T06:19:40.08Z,80,0,0,408,436,0
2024-10-12T06:29:39.169Z,80,0,0,408,435,0
2024-10-12T06:39:35.1099999Z,80,0,0,408,437,0
2024-10-12T07:09:39.492Z,240,0,0,1224,1311,0
2024-10-12T07:19:35.949Z,80,0,0,409,438,0
2024-10-12T07:29:36.926Z,80,0,0,408,437,0
2024-10-12T07:49:35.4130002Z,160,0,0,818,876,0
2024-10-12T07:59:32.916Z,80,0,0,409,439,0
2024-10-12T08:09:36.403Z,80,0,0,410,440,0
2024-10-12T08:29:35.1930002Z,160,0,0,820,878,0
2024-10-12T08:39:35.315Z,80,0,0,410,439,0
2024-10-12T08:49:36.4379999Z,81,0,0,411,439,0
2024-10-12T08:59:39.329Z,80,0,0,411,439,0
2024-10-12T09:09:36.349Z,80,0,0,413,442,0
2024-10-12T09:19:39.723Z,80,0,0,413,442,0
2024-10-12T09:29:33.12Z,81,0,0,413,441,0
2024-10-12T09:39:41.225Z,80,0,0,416,444,0
2024-10-12T09:49:32.784Z,81,0,0,416,444,0
2024-10-12T09:59:41.1429998Z,81,0,0,418,446,0
2024-10-12T10:09:40.0810002Z,82,0,0,418,447,0
2024-10-12T10:29:34.099Z,162,0,0,837,892,0
2024-10-12T10:39:37.055Z,81,0,0,419,447,0
2024-10-12T10:49:42.1010002Z,82,0,0,419,447,0
2024-10-12T10:59:34.006Z,81,0,0,419,447,0
2024-10-12T11:09:37.9460001Z,81,0,0,420,447,0
2024-10-12T11:19:32.9419999Z,81,0,0,411,438,0
2024-10-12T11:29:40.8210002Z,81,0,0,411,439,0
2024-10-12T11:49:35.306Z,161,0,0,824,881,0
2024-10-12T11:59:38.868Z,81,0,0,413,442,0
2024-10-12T12:09:32.248Z,81,0,0,414,442,0
2024-10-12T12:29:33.258Z,161,0,0,824,881,0
2024-10-12T12:39:43.748Z,81,0,0,413,441,0
2024-10-12T12:49:40.817Z,81,0,0,414,441,0
2024-10-12T12:59:37.885Z,81,0,0,414,442,0
2024-10-12T13:01:16.323Z,13,0,0,67,73,0
2024-10-12T13:39:38.741Z,311,0,0,1594,1704,0
2024-10-12T13:59:41.661Z,163,0,0,833,891,0
2024-10-12T14:09:39.755Z,81,0,0,418,448,0
2024-10-12T14:19:40.113Z,82,0,0,419,448,0
2024-10-12T14:29:44.0980001Z,81,0,0,420,449,0
2024-10-12T15:09:39.926Z,325,0,0,1660,1779,0
2024-10-12T15:19:38.467Z,81,0,0,413,444,0
2024-10-12T15:29:37.837Z,81,0,0,415,446,0
2024-10-12T15:39:34.431Z,81,0,0,415,446,0
2024-10-12T15:49:39.935Z,81,0,0,415,448,0
2024-10-12T15:59:43.332Z,81,0,0,417,449,0
2024-10-12T16:19:37.237Z,163,0,0,834,901,0
2024-10-12T16:39:39.187Z,163,0,0,837,901,0
2024-10-12T16:49:32.8299999Z,82,0,0,420,451,0
2024-10-12T17:19:40.779Z,244,0,0,1254,1345,0
2024-10-12T17:29:33.745Z,81,0,0,418,449,0
2024-10-12T17:39:33.722Z,82,0,0,418,449,0
2024-10-12T18:09:33.557Z,244,0,0,1256,1353,0
2024-10-12T18:19:34.639Z,82,0,0,419,450,0
2024-10-12T18:29:36.043Z,82,0,0,420,451,0
2024-10-12T18:39:35.1229998Z,81,0,0,420,452,0
2024-10-12T18:49:41.092Z,82,0,0,421,453,0
2024-10-12T18:59:39.6570002Z,82,0,0,421,453,0
2024-10-12T19:09:42.6219999Z,82,0,0,422,454,0
2024-10-12T19:19:39.1229998Z,82,0,0,422,455,0
2024-10-12T19:29:39.048Z,82,0,0,423,456,0
2024-10-12T19:39:36.5309998Z,81,0,0,421,453,0
2024-10-12T19:59:38.445Z,162,0,0,823,886,0
2024-10-12T20:09:37.757Z,81,0,0,413,444,0
2024-10-12T20:19:40.8059999Z,80,0,0,412,444,0
2024-10-12T20:29:34.3099999Z,81,0,0,413,443,0
2024-10-12T20:39:31.828Z,81,0,0,413,445,0
2024-10-12T20:49:39.803Z,81,0,0,413,445,0
2024-10-12T21:01:22.639Z,94,0,0,482,518,0
2024-10-12T21:19:37.712Z,149,0,0,758,817,0
2024-10-12T21:29:38.6589998Z,81,0,0,414,445,0
2024-10-12T21:39:36.571Z,80,0,0,413,446,0
2024-10-12T21:49:40.0820001Z,81,0,0,414,447,0
2024-10-12T21:59:41.1540001Z,81,0,0,413,447,0
2024-10-12T22:09:43.0810002Z,81,0,0,413,445,0
2024-10-12T22:19:33.648Z,81,0,0,413,445,0
2024-10-12T22:29:32.984Z,81,0,0,413,444,0
2024-10-12T22:39:34.639Z,81,0,0,413,445,0
2024-10-12T22:49:39.152Z,81,0,0,413,445,0
2024-10-12T22:59:39.0610002Z,80,0,0,414,444,0
2024-10-12T23:09:36.499Z,81,0,0,411,442,0
2024-10-12T23:29:36.395Z,162,0,0,824,883,0
2024-10-12T23:59:36.414Z,242,0,0,1236,1324,0
2024-10-13T00:09:36.892Z,81,0,0,411,442,0
2024-10-13T00:29:34.7490002Z,161,0,0,819,880,0
2024-10-13T00:39:33.727Z,81,0,0,409,439,0
2024-10-13T00:49:32.3469998Z,80,0,0,407,438,0
2024-10-13T00:59:40.4130002Z,80,0,0,406,436,0
2024-10-13T01:09:36.441Z,81,0,0,406,436,0
2024-10-13T01:19:42.7300001Z,79,0,0,404,433,0
2024-10-13T01:29:34.2100001Z,80,0,0,402,433,0
2024-10-13T01:49:38.797Z,162,0,0,821,882,0
2024-10-13T01:59:36.8469998Z,80,0,0,412,443,0
2024-10-13T02:09:33.962Z,81,0,0,412,441,0
2024-10-13T02:19:36.88Z,81,0,0,409,441,0
2024-10-13T02:39:38.371Z,160,0,0,815,877,0
2024-10-13T02:49:35.844Z,80,0,0,404,434,0
2024-10-13T02:59:34.411Z,80,0,0,405,432,0
2024-10-13T03:09:34.792Z,81,0,0,407,437,0
2024-10-13T03:19:40.855Z,80,0,0,412,441,0
2024-10-13T03:29:40.233Z,81,0,0,412,440,0
2024-10-13T03:39:34.3050002Z,81,0,0,411,441,0
2024-10-13T04:09:32.6740001Z,242,0,0,1235,1322,0
2024-10-13T04:19:37.197Z,80,0,0,410,440,0
2024-10-13T04:39:32.1730002Z,161,0,0,820,878,0
2024-10-13T04:49:43.611Z,80,0,0,411,440,0
2024-10-13T04:59:38.744Z,80,0,0,411,441,0
2024-10-13T05:02:25.47Z,23,0,0,117,126,0
2024-10-13T05:39:40.527Z,299,0,0,1529,1638,0
2024-10-13T05:49:31.028Z,81,0,0,411,440,0
2024-10-13T05:59:35.72Z,80,0,0,411,439,0
2024-10-13T06:09:38.176Z,80,0,0,410,440,0
2024-10-13T06:19:30.714Z,80,0,0,409,440,0
2024-10-13T06:29:38.668Z,80,0,0,409,440,0
2024-10-13T06:49:44.148Z,160,0,0,818,878,0
2024-10-13T06:59:41.09Z,81,0,0,408,438,0
2024-10-13T07:09:40.58Z,80,0,0,409,438,0
2024-10-13T07:19:31.049Z,80,0,0,409,439,0
2024-10-13T07:29:33.479Z,80,0,0,410,440,0
2024-10-13T07:39:34.54Z,80,0,0,410,441,0
2024-10-13T07:49:29.999Z,80,0,0,410,440,0
2024-10-13T07:59:35.4260001Z,80,0,0,410,439,0
2024-10-13T08:09:36.8429998Z,81,0,0,411,439,0
2024-10-13T08:19:40.364Z,80,0,0,410,439,0
2024-10-13T08:29:33.8340001Z,80,0,0,410,440,0
2024-10-13T08:49:35.4330002Z,161,0,0,821,881,0
2024-10-13T08:59:34.464Z,80,0,0,412,441,0
2024-10-13T09:09:34.336Z,81,0,0,412,439,0
2024-10-13T09:29:42.837Z,161,0,0,822,879,0
2024-10-13T09:39:31.95Z,80,0,0,413,442,0
2024-10-13T09:49:33.968Z,81,0,0,412,441,0
2024-10-13T10:09:37.887Z,161,0,0,826,887,0
2024-10-13T10:19:39.245Z,81,0,0,413,442,0
2024-10-13T10:29:35.206Z,81,0,0,413,442,0
2024-10-13T10:49:39.312Z,161,0,0,827,885,0
2024-10-13T10:59:42.418Z,81,0,0,413,442,0
2024-10-13T11:09:37.358Z,80,0,0,413,441,0
2024-10-13T11:29:38.817Z,162,0,0,828,885,0
2024-10-13T11:39:32.7290002Z,81,0,0,415,444,0
2024-10-13T12:09:40.67Z,244,0,0,1249,1335,0
2024-10-13T12:29:37.5380001Z,162,0,0,833,891,0
2024-10-13T12:49:34.556Z,163,0,0,834,892,0
2024-10-13T12:59:35.527Z,82,0,0,418,446,0
2024-10-13T13:09:39.1579999Z,81,0,0,417,446,0
2024-10-13T13:19:39.039Z,81,0,0,418,447,0
2024-10-13T13:29:32.119Z,82,0,0,418,448,0
2024-10-13T13:39:37.608Z,81,0,0,419,448,0
2024-10-13T13:49:37.484Z,82,0,0,420,451,0
2024-10-13T14:29:33.4660001Z,324,0,0,1658,1783,0
2024-10-13T14:49:40.551Z,162,0,0,827,888,0
2024-10-13T15:09:35.5060001Z,162,0,0,833,897,0
2024-10-13T15:29:33.885Z,163,0,0,835,903,0
2024-10-13T15:39:38.404Z,81,0,0,418,453,0
2024-10-13T15:49:40.9739999Z,81,0,0,416,449,0
2024-10-13T15:59:34.486Z,81,0,0,410,443,0
2024-10-13T16:19:37.95Z,161,0,0,821,887,0
2024-10-13T16:29:37.437Z,81,0,0,411,444,0
2024-10-13T16:39:37.784Z,81,0,0,412,446,0
2024-10-13T16:59:32.393Z,161,0,0,823,893,0
2024-10-13T17:09:38.335Z,81,0,0,412,445,0
2024-10-13T17:19:42.2850002Z,80,0,0,410,444,0
2024-10-13T17:29:32.1010002Z,81,0,0,412,445,0
2024-10-13T17:39:34.7579999Z,81,0,0,410,443,0
2024-10-13T17:49:35.71Z,80,0,0,411,446,0
2024-10-13T18:19:33.197Z,243,0,0,1237,1342,0
2024-10-13T18:29:36.219Z,80,0,0,413,447,0
2024-10-13T18:39:38.7509998Z,81,0,0,413,447,0
2024-10-13T18:49:40.7149998Z,81,0,0,413,448,0
2024-10-13T18:59:39.744Z,81,0,0,415,449,0
2024-10-13T19:09:39.658Z,81,0,0,415,450,0
2024-10-13T19:19:31.649Z,81,0,0,415,450,0
2024-10-13T19:39:37.611Z,162,0,0,831,901,0
2024-10-13T19:49:39.635Z,81,0,0,415,450,0
2024-10-13T19:59:35.1140001Z,82,0,0,415,450,0
2024-10-13T20:09:38.4820001Z,81,0,0,415,450,0
2024-10-13T20:19:40.008Z,81,0,0,415,449,0
2024-10-13T20:29:40.415Z,81,0,0,415,451,0
2024-10-13T20:39:35.647Z,81,0,0,416,451,0
2024-10-13T20:49:34.4549998Z,81,0,0,415,451,0
2024-10-13T21:01:14.003Z,95,0,0,484,524,0
2024-10-13T21:09:40.425Z,68,0,0,347,376,0
2024-10-13T21:19:42.8269998Z,81,0,0,415,448,0
2024-10-13T21:39:41.459Z,161,0,0,826,892,0
2024-10-13T21:59:35.871Z,162,0,0,822,887,0
2024-10-13T22:09:38.2260001Z,80,0,0,409,442,0
2024-10-13T22:19:29.668Z,80,0,0,408,439,0
2024-10-13T22:49:43.304Z,241,0,0,1217,1311,0
2024-10-13T23:19:33.149Z,241,0,0,1220,1313,0
2024-10-13T23:29:35.016Z,2380,0,48,410,4547,0
2024-10-13T23:39:30.568Z,2909,0,34,390,5377,0
2024-10-13T23:49:38.7579999Z,2902,0,23,396,5307,0
2024-10-13T23:59:31.1530002Z,2899,0,13,405,5284,0
2024-10-14T00:09:38.6779999Z,2894,0,3,412,5301,0
2024-10-14T00:19:31.2090002Z,2895,0,2,417,5334,0
2024-10-14T00:39:38.096Z,5790,0,3,856,10791,0
2024-10-14T00:49:32.614Z,2893,0,0,412,5452,0
2024-10-14T00:59:38.788Z,2894,0,0,413,5337,0
2024-10-14T01:19:35.223Z,5972,0,1,990,10913,0
2024-10-14T01:29:38.6789998Z,3810,0,0,986,6219,0
2024-10-14T01:39:41.165Z,4467,0,0,1338,6838,0
2024-10-14T01:49:44.72Z,4545,0,0,1343,6946,0
2024-10-14T01:59:36.684Z,4118,0,0,1047,6575,0
2024-10-14T02:19:37.636Z,8680,0,3,2358,13624,0
2024-10-14T02:39:37.2149998Z,8656,0,3,2342,13588,0
2024-10-14T02:49:33.5179999Z,4386,0,1,1215,6798,0
2024-10-14T02:59:30.968Z,4291,0,0,1153,6751,0
2024-10-14T03:19:35.8619999Z,8707,0,0,2385,13600,0
2024-10-14T03:29:32.7Z,4118,0,0,1056,6616,0
2024-10-14T03:39:37.325Z,4589,0,1,1332,6985,0
