timestamp,hourly average,usage,hour,day_of_week
2024-02-04 19:00:00,19911021.5,0.239,19,6
2024-02-04 20:00:00,19911251.5,0.23,20,6
2024-02-04 21:00:00,19911446.75,0.19525,21,6
2024-02-04 22:00:00,19911666.333333332,0.21958333333209157,22,6
2024-02-04 23:00:00,19911885.0,0.21866666666790843,23,6
2024-02-05 00:00:00,19912093.5,0.2085,0,0
2024-02-05 01:00:00,19912345.5,0.252,1,0
2024-02-05 02:00:00,19912523.2,0.17769999999925495,2,0
2024-02-05 03:00:00,19912733.25,0.21005000000074506,3,0
2024-02-05 04:00:00,19912986.4,0.2531499999985099,4,0
2024-02-05 05:00:00,19913201.6,0.21520000000298023,5,0
2024-02-05 06:00:00,19913409.6,0.208,6,0
2024-02-05 07:00:00,19921539.6,8.13,7,0
2024-02-05 08:00:00,19937754.75,16.21514999999851,8,0
2024-02-05 09:00:00,19956036.8,18.282050000000744,9,0
2024-02-05 10:00:00,19973475.666666668,17.438866666667163,10,0
2024-02-05 11:00:00,19991340.25,17.864583333332092,11,0
2024-02-05 12:00:00,20009213.5,17.87325,12,0
2024-02-05 13:00:00,20026767.0,17.5535,13,0
2024-02-05 14:00:00,20043098.2,16.331199999999257,14,0
2024-02-05 15:00:00,20063045.6,19.947400000002236,15,0
2024-02-05 16:00:00,20081275.75,18.23014999999851,16,0
2024-02-05 17:00:00,20090890.2,9.614449999999255,17,0
2024-02-05 18:00:00,20091115.0,0.22480000000074507,18,0
2024-02-05 19:00:00,20091326.8,0.21180000000074506,19,0
2024-02-05 20:00:00,20091563.0,0.23619999999925495,20,0
2024-02-05 21:00:00,20091761.6,0.1986000000014901,21,0
2024-02-05 22:00:00,20091981.166666668,0.2195666666664183,22,0
2024-02-05 23:00:00,20092157.666666668,0.1765,23,0
2024-02-06 00:00:00,20092404.0,0.24633333333209156,0,1
2024-02-06 01:00:00,20092642.0,0.238,1,1
2024-02-06 02:00:00,20092831.0,0.189,2,1
2024-02-06 03:00:00,20093047.5,0.2165,3,1
2024-02-06 04:00:00,20093251.4,0.20389999999850988,4,1
2024-02-06 05:00:00,20093478.0,0.2266000000014901,5,1
2024-02-06 06:00:00,20093681.25,0.20325,6,1
2024-02-06 07:00:00,20097556.833333332,3.8755833333320915,7,1
2024-02-06 08:00:00,20112950.4,15.393566666666418,8,1
2024-02-06 09:00:00,20129698.8,16.748400000002235,9,1
2024-02-06 10:00:00,20149835.75,20.136949999999256,10,1
2024-02-06 11:00:00,20166362.75,16.527,11,1
2024-02-06 12:00:00,20184416.75,18.054,12,1
2024-02-06 13:00:00,20195908.0,11.49125,13,1
2024-02-06 14:00:00,20196134.0,0.226,14,1
2024-02-06 15:00:00,20196344.666666668,0.21066666666790843,15,1
2024-02-06 16:00:00,20196537.0,0.19233333333209157,16,1
2024-02-06 17:00:00,20196758.4,0.22139999999850987,17,1
2024-02-06 18:00:00,20196983.75,0.2253500000014901,18,1
2024-02-06 19:00:00,20197215.4,0.23164999999850988,19,1
2024-02-06 20:00:00,20197411.0,0.1956000000014901,20,1
2024-02-06 21:00:00,20197608.0,0.197,21,1
2024-02-06 22:00:00,20197812.0,0.204,22,1
2024-02-07 06:00:00,20199590.5,0.2223125,6,2
2024-02-07 07:00:00,20205929.6,6.3391000000014905,7,2
2024-02-07 08:00:00,20222041.0,16.11139999999851,8,2
2024-02-07 09:00:00,20242071.5,20.0305,9,2
2024-02-07 10:00:00,20257648.6,15.57710000000149,10,2
2024-02-07 11:00:00,20276056.2,18.407599999997764,11,2
2024-02-07 12:00:00,20294272.333333332,18.216133333332838,12,2
2024-02-07 13:00:00,20311093.2,16.820866666667165,13,2
2024-02-07 14:00:00,20331589.5,20.496300000000744,14,2
2024-02-07 15:00:00,20348151.0,16.5615,15,2
2024-02-07 16:00:00,20363885.2,15.734199999999255,16,2
2024-02-07 17:00:00,20364648.8,0.7636000000014901,17,2
2024-02-07 18:00:00,20364878.0,0.22919999999925494,18,2
2024-02-07 19:00:00,20365071.2,0.19319999999925494,19,2
2024-02-07 20:00:00,20365314.6,0.24340000000223516,20,2
2024-02-07 21:00:00,20365528.75,0.2141499999985099,21,2
2024-02-07 22:00:00,20365737.8,0.20905000000074506,22,2
2024-02-07 23:00:00,20365954.4,0.21659999999776483,23,2
2024-02-08 00:00:00,20366158.6,0.20420000000298022,0,3
2024-02-08 01:00:00,20366391.6,0.233,1,3
2024-02-08 02:00:00,20366611.666666668,0.2200666666664183,2,3
2024-02-08 03:00:00,20366833.5,0.22183333333209157,3,3
2024-02-08 04:00:00,20367032.5,0.199,4,3
2024-02-08 05:00:00,20367231.0,0.1985,5,3
2024-02-08 06:00:00,20367488.4,0.2573999999985099,6,3
2024-02-08 07:00:00,20367682.0,0.1936000000014901,7,3
2024-02-08 08:00:00,20367919.0,0.237,8,3
2024-02-08 09:00:00,20368118.4,0.19939999999850988,9,3
2024-02-08 10:00:00,20368346.5,0.2281000000014901,10,3
2024-02-08 11:00:00,20368524.25,0.17775,11,3
2024-02-08 12:00:00,20368755.833333332,0.23158333333209158,12,3
2024-02-08 13:00:00,20368969.833333332,0.214,13,3
2024-02-08 14:00:00,20369189.714285713,0.2198809523805976,14,3
2024-02-08 15:00:00,20369410.8,0.2210857142880559,15,3
